event_ticker,game_date,team1,team2,winner,loser,winner_implied_prob,loser_implied_prob,team1_articles,team2_articles,team1_avg_tone,team2_avg_tone,team1_avg_positive,team2_avg_positive,team1_avg_negative,team2_avg_negative,team1_avg_polarity,team2_avg_polarity,mention_ratio_t1,tone_diff_t1_minus_t2,polarity_diff_t1_minus_t2,media_disparity_t1,pricing_error_winner,pricing_error_loser
KXNBAGAME-26MAR08WASNOP,2026-03-08,WAS,NOP,NOP,WAS,0.7996,0.1981,61,35,1.2679652100629062,-0.7862761288563536,3.906276954991453,2.4176762861093377,2.6383117449285476,3.203952414965691,6.544588699920002,5.621628701075027,0.2708333333333333,2.05424133891926,0.9229599988449753,0.23812873361262965,-0.20040000000000002,0.1981
KXNBAGAME-26MAR09DENOKC,2026-03-09,DEN,OKC,OKC,DEN,0.4778,0.5214,83,62,-0.8197200186190081,-0.9865214489967684,2.586338056691908,2.7021137734383327,3.4060580753109164,3.6886352224351016,5.992396132002824,6.390748995873434,0.14482758620689656,0.1668014303777603,-0.39835286387060975,0.0807538646223363,-0.5222,0.5214
KXNBAGAME-26MAR09GSWUTA,2026-03-09,GSW,UTA,UTA,GSW,0.3242,0.6861,69,59,0.19243939162122903,-0.4093594279208767,3.398806995866689,2.6813631883848026,3.206367604245459,3.090722616305679,6.605174600112148,5.772085804690481,0.078125,0.6017988195421058,0.8330887954216672,0.0691524409771053,-0.6758,0.6861
KXNBAGAME-26MAR09NYKLAC,2026-03-09,NYK,LAC,LAC,NYK,0.4892,0.5237,90,92,-0.64947571438351,-1.1823904758954,2.678113671226622,2.71348411031462,3.3275893856101324,3.8958745862100193,6.005703056836753,6.609358696524639,-0.01098901098901099,0.53291476151189,-0.6036556396878865,0.021151232581089002,-0.5107999999999999,0.5237
KXNBAGAME-26MAR09PHICLE,2026-03-09,PHI,CLE,CLE,PHI,0.8707,0.1328,0,49,,-0.6935875283561752,,2.8977266700613447,,3.59131419841752,,6.489040868478865,-1.0,,,,-0.12929999999999997,0.1328
KXNBAGAME-26MAR10BOSSAS,2026-03-10,BOS,SAS,SAS,BOS,0.601,0.4042,123,76,-0.3623003183189981,-0.37182805680024805,2.9076450469690793,2.7329424137731033,3.2699453652880774,3.104770470573351,6.177590412257157,5.837712884346455,0.23618090452261306,0.009527738481249937,0.33987752791070136,0.11856683918536903,-0.399,0.4042
KXNBAGAME-26MAR10CHAPOR,2026-03-10,CHA,POR,CHA,POR,0.582,0.431,56,54,-0.8171858369112974,-1.409862351319343,2.5993036911332377,2.6242559729221986,3.416489528044535,4.034118324241541,6.015793219177773,6.658374297163742,0.01818181818181818,0.5926765144080455,-0.6425810779859686,0.03872473481131136,-0.41800000000000004,0.431
KXNBAGAME-26MAR10CHIGSW,2026-03-10,CHI,GSW,CHI,GSW,0.3202,0.698,66,70,-0.1675769589829062,-0.6555012554281103,3.090759515156403,2.9585819174680297,3.258336474139309,3.614083172896141,6.349095989295711,6.57266509036417,-0.029411764705882353,0.48792429644520413,-0.22356910106845884,0.009690332469319031,-0.6798,0.698
KXNBAGAME-26MAR10DALATL,2026-03-10,DAL,ATL,ATL,DAL,0.8568,0.1664,57,64,-0.3214056889613608,-1.4456293379983727,2.914789216506379,2.6579061983469723,3.23619490546774,4.103535536345344,6.150984121974119,6.761441734692314,-0.05785123966942149,1.1242236490370119,-0.6104576127181947,0.027285562617139852,-0.1432,0.1664
KXNBAGAME-26MAR10DETBKN,2026-03-10,DET,BKN,DET,BKN,0.9139,0.0871,71,40,-0.6936153012951087,-1.8888485281686656,2.7075694285259884,2.10527353605115,3.4011847298210975,3.9941220642198165,6.108754158347086,6.099395600270965,0.27927927927927926,1.1952332268735568,0.00935855807612107,0.1994013009833175,-0.08609999999999995,0.0871
KXNBAGAME-26MAR10INDSAC,2026-03-10,IND,SAC,SAC,IND,0.6054,0.4027,58,32,-0.8144319094985707,-0.15899216268194843,2.7728222056377723,3.159983552418441,3.587254115136342,3.3189757151003887,6.360076320774115,6.47895926751883,0.28888888888888886,-0.6554397468166222,-0.11888294674471478,0.11167245710361332,-0.39459999999999995,0.4027
KXNBAGAME-26MAR10MEMPHI,2026-03-10,MEM,PHI,PHI,MEM,0.5734,0.4353,53,0,-1.1988958420191087,,2.7533598721343004,,3.9522557141534094,,6.70561558628771,,1.0,,,,-0.4266,0.4353
KXNBAGAME-26MAR10MINLAL,2026-03-10,MIN,LAL,LAL,MIN,0.4456,0.5729,55,103,-0.3490545448231481,-0.2297919280066256,3.1171874456941886,2.9904293360146617,3.4662419905173376,3.220221264021287,6.583429436211526,6.210650600035951,-0.3037974683544304,-0.11926261681652253,0.3727788361755753,-0.1578618650180413,-0.5544,0.5729
KXNBAGAME-26MAR10TORHOU,2026-03-10,TOR,HOU,HOU,TOR,0.6242,0.3725,60,62,-0.5872638590685306,-0.14793428794490557,2.5512708191718696,2.9041946748097907,3.1385346782403998,3.0521289627546953,5.689805497412269,5.956323637564486,-0.01639344262295082,-0.43932957112362503,-0.26651814015221653,-0.030163199867656663,-0.3758,0.3725
KXNBAGAME-26MAR10WASMIA,2026-03-10,WAS,MIA,MIA,WAS,0.9164,0.0989,34,50,0.8702965012886069,-0.6433312611696116,3.7946809984093246,2.5763669459313565,2.924384497120717,3.2196982071009685,6.71906549553004,5.796065153032327,-0.19047619047619047,1.5136277624582184,0.9230003424977129,-0.019556707115184313,-0.08360000000000001,0.0989
KXNBAGAME-26MAR11CHASAC,2026-03-11,CHA,SAC,CHA,SAC,0.8824,0.1276,62,36,-0.746777692634697,-0.46797772181573616,2.715081051276029,3.1069397989044902,3.461858743910726,3.5749175207202257,6.176939795186756,6.681857319624716,0.2653061224489796,-0.2787999708189608,-0.5049175244379596,0.11871306268354176,-0.11760000000000004,0.1276
KXNBAGAME-26MAR11CLEORL,2026-03-11,CLE,ORL,ORL,CLE,0.4008,0.6041,98,83,-0.8514879628410823,0.5090312372232422,3.0811704719953648,3.78871432159249,3.932658434836447,3.279683084369246,7.013828906831812,7.0683974059617345,0.08287292817679558,-1.3605192000643245,-0.0545684991299229,-0.02658949591481844,-0.5992,0.6041
KXNBAGAME-26MAR11HOUDEN,2026-03-11,HOU,DEN,DEN,HOU,0.7034,0.3099,60,104,0.24718177889645768,-0.5982023851582114,3.3092405110419607,2.7867962990476194,3.062058732145502,3.384998684205831,6.3712992431874635,6.17179498325345,-0.2682926829268293,0.8453841640546691,0.1995042599340131,-0.09187713326068118,-0.2966,0.3099
KXNBAGAME-26MAR11MINLAC,2026-03-11,MIN,LAC,LAC,MIN,0.5478,0.464,64,78,-0.0724526508382499,-0.5379407250782661,3.1594048591962824,2.8181571161919385,3.231857510034534,3.3560978412702047,6.391262369230816,6.174254957462144,-0.09859154929577464,0.46548807424001615,0.21700741176867222,-0.026021370935886513,-0.45220000000000005,0.464
KXNBAGAME-26MAR11NYKUTA,2026-03-11,NYK,UTA,NYK,UTA,0.8893,0.1198,130,66,-0.6238795393766783,-0.2400859963434287,2.829759861781726,3.1369783435928547,3.4536394011584046,3.377064339936284,6.283399262940129,6.514042683529138,0.32653061224489793,-0.3837935430332496,-0.23064342058900866,0.1440756289707865,-0.11070000000000002,0.1198
KXNBAGAME-26MAR11TORNOP,2026-03-11,TOR,NOP,NOP,TOR,0.4496,0.5695,85,27,0.053092342288882766,-0.16492401733463352,3.1587910089451023,3.096945598891699,3.105698666656219,3.261869616226332,6.264489675601322,6.358815215118035,0.5178571428571429,0.2180163596235163,-0.09432553951671352,0.26982938940974727,-0.5504,0.5695
KXNBAGAME-26MAR12BKNATL,2026-03-12,BKN,ATL,ATL,BKN,0.9103,0.095,52,96,-0.7712775930248656,-0.4489558297743372,2.9827971476850914,3.0694160889706836,3.7540747407099566,3.5183719187450224,6.736871888395047,6.587788007715707,-0.2972972972972973,-0.32232176325052847,0.1490838806793402,-0.1647647368111751,-0.0897,0.095
KXNBAGAME-26MAR12CHILAL,2026-03-12,CHI,LAL,LAL,CHI,0.8391,0.1792,84,157,-0.5238660823381871,0.0378258535172326,2.7644454835402983,2.7878725550008205,3.2883115658784856,2.750046701483587,6.0527570494187835,5.5379192564844075,-0.3029045643153527,-0.5616919358554197,0.5148377929343759,-0.17953687895044732,-0.16090000000000004,0.1792
KXNBAGAME-26MAR12DALMEM,2026-03-12,DAL,MEM,DAL,MEM,0.6743,0.34,81,68,-0.3028355769855045,-1.876536291536151,2.633619437611538,2.3771677393922848,2.9364550145970414,4.253704030928436,5.570074452208582,6.630871770320722,0.087248322147651,1.5737007145506465,-1.0607973181121402,0.12230919680135782,-0.3257,0.34
KXNBAGAME-26MAR12DENSAS,2026-03-12,DEN,SAS,DEN,SAS,0.4288,0.5767,107,121,-0.3598466121394135,-0.12022627931204233,2.718381483558007,3.2727845435166403,3.078228095697421,3.393010822828683,5.796609579255428,6.665795366345321,-0.06140350877192982,-0.23962033282737116,-0.8691857870898936,-0.04268277102733347,-0.5711999999999999,0.5767
KXNBAGAME-26MAR12MILMIA,2026-03-12,MIL,MIA,MIA,MIL,0.6871,0.3257,55,88,-0.3733698723177245,0.2793286445622246,2.712866888620086,3.135445268200505,3.08623676093781,2.85611662363828,5.799103649557895,5.991561891838785,-0.23076923076923078,-0.6526985168799491,-0.1924582422808898,-0.14801954122861283,-0.31289999999999996,0.3257
KXNBAGAME-26MAR12PHIDET,2026-03-12,PHI,DET,DET,PHI,0.9023,0.11,0,66,,-0.8083437297497675,,2.8837920998930153,,3.6921358296427833,,6.575927929535799,-1.0,,,,-0.09770000000000001,0.11
KXNBAGAME-26MAR12PHXIND,2026-03-12,PHX,IND,PHX,IND,0.7995,0.2082,58,60,-0.7065433565801001,-0.712998574902969,2.542835948407422,2.5694820565018066,3.2493793049875213,3.282480631404776,5.792215253394945,5.851962687906582,-0.01694915254237288,0.006455218322868883,-0.05974743451163711,-0.008151815355042996,-0.2005,0.2082
KXNBAGAME-26MAR13CHILAC,2026-03-13,CHI,LAC,LAC,CHI,0.87,0.14,77,104,-0.5681483446256272,-0.8345751112217104,2.8047289637198527,2.689646458241607,3.3728773083454797,3.5242215694633163,6.177606272065334,6.2138680277049225,-0.14917127071823205,0.2664267665960831,-0.03626175563958878,-0.06126429702931187,-0.13,0.14
KXNBAGAME-26MAR13CLEDAL,2026-03-13,CLE,DAL,CLE,DAL,0.8601,0.1492,63,79,-0.4100682840318989,-0.6159572527742275,3.3916269749655448,2.306413632471043,3.8016952589974444,2.9223708852452708,7.19332223396299,5.228784517716315,-0.11267605633802817,0.20588896874232865,1.9645377162466744,-0.046043579731897655,-0.13990000000000002,0.1492
KXNBAGAME-26MAR13MEMDET,2026-03-13,MEM,DET,DET,MEM,0.92,0.0897,49,65,-2.310160125172317,-0.7200562011513518,2.139503637419685,2.673174462836808,4.449663762592001,3.39323066398816,6.589167400011688,6.066405126824968,-0.14035087719298245,-1.5901039240209653,0.5227622731867205,-0.14968063479753949,-0.07999999999999996,0.0897
KXNBAGAME-26MAR13MINGSW,2026-03-13,MIN,GSW,MIN,GSW,0.6677,0.3362,150,79,-0.4038519730127152,-0.05257493337550284,2.868837556066576,3.3122490376900275,3.27268952907929,3.36482397106553,6.141527085145865,6.677073008755558,0.31004366812227074,-0.35127703963721235,-0.5355459236096927,0.13745798207927476,-0.33230000000000004,0.3362
KXNBAGAME-26MAR13NOPHOU,2026-03-13,NOP,HOU,HOU,NOP,0.6873,0.3239,14,61,-0.364304048604821,0.009313467619104787,2.2314780824371128,2.910364277925687,2.5957821310419344,2.901050810306582,4.8272602134790485,5.811415088232268,-0.6266666666666667,-0.3736175162239258,-0.9841548747532194,-0.3320142091445296,-0.3127,0.3239
KXNBAGAME-26MAR13PHXTOR,2026-03-13,PHX,TOR,TOR,PHX,0.6674,0.3516,56,65,-1.0941344493627911,-0.15296779396600663,2.3681586733752815,2.622462398968957,3.4622931227380724,2.7754301929349636,5.830451796113354,5.397892591903919,-0.0743801652892562,-0.9411666553967846,0.4325592042094346,-0.08424841541446733,-0.3326,0.3516
KXNBAGAME-26MAR13UTAPOR,2026-03-13,UTA,POR,POR,UTA,0.9025,0.1081,78,39,-0.7548590015672021,-1.430573028961907,2.5664158916993767,2.4144025560126643,3.3212748932665797,3.8449755849745726,5.887690784965956,6.259378140987238,0.3333333333333333,0.6757140273947049,-0.37168735602128145,0.2004523680364019,-0.09750000000000003,0.1081
KXNBAGAME-26MAR14BKNPHI,2026-03-14,BKN,PHI,PHI,BKN,0.7795,0.23,52,0,-0.6092045726085292,,2.700783877640296,,3.309988450248824,,6.0107723278891205,,1.0,,,,-0.22050000000000003,0.23
KXNBAGAME-26MAR14CHASAS,2026-03-14,CHA,SAS,SAS,CHA,0.6968,0.3186,55,79,-0.41509383140519546,-0.10589024353515289,2.7345419061850125,3.1351469025231666,3.1496357375902084,3.2410371460583187,5.884177643775221,6.376184048581486,-0.1791044776119403,-0.30920358787004254,-0.4920064048062649,-0.10501241819947227,-0.3032,0.3186
KXNBAGAME-26MAR14DENLAL,2026-03-14,DEN,LAL,LAL,DEN,0.5256,0.478,85,116,0.25321171334224957,0.05081031086970134,3.2398150121275724,3.123229826194469,2.9866032987853233,3.072419515324767,6.226418310912894,6.195649341519236,-0.15422885572139303,0.20240140247254823,0.03076896939365792,-0.0669943577370691,-0.47440000000000004,0.478
KXNBAGAME-26MAR14MILATL,2026-03-14,MIL,ATL,ATL,MIL,0.814,0.1986,68,58,-0.9846806724492945,0.5258600309957028,2.67855260674376,3.433876849790914,3.6632332791930544,2.9080168187952102,6.341785885936815,6.341893668586124,0.07936507936507936,-1.5105407034449971,-0.00010778264930877413,-0.03584449548971018,-0.18600000000000005,0.1986
KXNBAGAME-26MAR14ORLMIA,2026-03-14,ORL,MIA,ORL,MIA,0.3863,0.6238,79,57,0.45737988247853484,0.18780536611362064,4.133439971575692,3.1941706077961554,3.6760600890971573,3.0063652416825346,7.809500060672848,6.20053584947869,0.16176470588235295,0.2695745163649142,1.6089642111941576,0.09436107875942218,-0.6137,0.6238
KXNBAGAME-26MAR14SACLAC,2026-03-14,SAC,LAC,SAC,LAC,0.1197,0.8899,31,115,-0.8921542045446202,-1.0448055073606237,2.3265496070541984,2.6375185594998274,3.218703811598819,3.682324066860451,5.545253418653016,6.319842626360279,-0.5753424657534246,0.15265130281600348,-0.7745892077072627,-0.28003866773591213,-0.8803,0.8899
KXNBAGAME-26MAR14WASBOS,2026-03-14,WAS,BOS,BOS,WAS,0.9598,0.0499,64,142,0.4119636409207712,-0.42062725487531694,3.7696261705039404,2.7659990870023026,3.35766252958317,3.1866263418776186,7.12728870008711,5.952625428879923,-0.3786407766990291,0.8325908957960881,1.1746632712071872,-0.14769084355971016,-0.040200000000000014,0.0499
KXNBAGAME-26MAR15DALCLE,2026-03-15,DAL,CLE,DAL,CLE,0.1052,0.8997,77,62,-1.562895549672315,-1.6126036042543639,2.79268274588157,2.600874820159333,4.355578295553886,4.213478424413697,7.148261041435454,6.81435324457303,0.1079136690647482,0.049708054582048966,0.333907796862424,0.05644223726147655,-0.8948,0.8997
KXNBAGAME-26MAR15DETTOR,2026-03-15,DET,TOR,TOR,DET,0.4161,0.5933,52,61,-0.45307748655675306,-0.8874123732124698,2.92821352198963,2.5970209597932614,3.381291008546384,3.4844333330057315,6.309504530536015,6.081454292798995,-0.07964601769911504,0.43433488665571673,0.22805023773701993,-0.018106264516771685,-0.5839,0.5933
KXNBAGAME-26MAR15GSWNYK,2026-03-15,GSW,NYK,NYK,GSW,0.8742,0.1403,95,68,0.3027908582495861,-0.8946249137221686,3.348187065639273,2.496326713954817,3.045396207389686,3.390951627676986,6.39358327302896,5.887278341631802,0.1656441717791411,1.1974157719717546,0.5063049313971577,0.14269287448815826,-0.12580000000000002,0.1403
KXNBAGAME-26MAR15INDMIL,2026-03-15,IND,MIL,MIL,IND,0.745,0.2673,85,71,-0.6827020160430747,-0.5465640457782699,2.4896705995151294,2.9783938077822203,3.172372615558203,3.5249578535604904,5.662043215073332,6.503351661342711,0.08974358974358974,-0.1361379702648048,-0.8413084462693785,0.03806489635855463,-0.255,0.2673
KXNBAGAME-26MAR15MINOKC,2026-03-15,MIN,OKC,OKC,MIN,0.802,0.2089,90,103,-0.4185223599093061,0.6395963299535803,2.823430523339714,3.2724488522378623,3.2419528832490188,2.6328525222842822,6.065383406588733,5.905301374522144,-0.06735751295336788,-1.0581186898628863,0.16008203206658944,-0.08658469096982825,-0.19799999999999995,0.2089
KXNBAGAME-26MAR15PORPHI,2026-03-15,POR,PHI,PHI,POR,0.2582,0.7554,56,0,-0.8706028218090776,,2.497426125010033,,3.36802894681911,,5.865455071829144,,1.0,,,,-0.7418,0.7554
KXNBAGAME-26MAR15UTASAC,2026-03-15,UTA,SAC,SAC,UTA,0.5998,0.4139,74,37,-1.386957003705531,-0.9604322800844207,2.150518611429017,2.307983915630765,3.5374756151345483,3.2684161957151865,5.687994226563566,5.576400111345951,0.3333333333333333,-0.42652472362111027,0.1115941152176152,0.14534043048561116,-0.4002,0.4139
KXNBAGAME-26MAR16DALNOP,2026-03-16,DAL,NOP,NOP,DAL,0.7516,0.2582,58,28,-1.788431559086228,-1.3075030807065053,2.384203662886553,2.4587525383947795,4.172635221972782,3.766255619101284,6.556838884859334,6.225008157496067,0.3488372093023256,-0.48092847837972275,0.33183072736326746,0.15037218073217665,-0.24839999999999995,0.2582
KXNBAGAME-26MAR16LALHOU,2026-03-16,LAL,HOU,LAL,HOU,0.514,0.4898,107,37,0.047758073596956045,0.1280585289187851,3.312907649580401,3.0872357785818667,3.265149575983444,2.9591772496630817,6.578057225563844,6.046413028244947,0.4861111111111111,-0.08030045532182906,0.5316441973188972,0.2390405327894641,-0.486,0.4898
KXNBAGAME-26MAR16MEMCHI,2026-03-16,MEM,CHI,CHI,MEM,0.7157,0.2971,48,56,-1.7442353828243413,-0.09572055625110051,2.3000131960437074,2.81810606223907,4.044248578868049,2.9138266184901704,6.344261774911757,5.731932680729241,-0.07692307692307693,-1.6485148265732408,0.6123290941825168,-0.1208872797902005,-0.2843,0.2971
KXNBAGAME-26MAR16ORLATL,2026-03-16,ORL,ATL,ATL,ORL,0.6233,0.3873,53,62,0.0492464370474521,-0.7409514502094413,3.6214669985010115,2.9407255545099025,3.5722205614535607,3.6816770047193454,7.193687559954573,6.622402559229247,-0.0782608695652174,0.7901978872568934,0.5712850007253261,0.000379459580235976,-0.37670000000000003,0.3873
KXNBAGAME-26MAR16PHXBOS,2026-03-16,PHX,BOS,BOS,PHX,0.7501,0.254,46,55,-0.40698328072373313,-0.3594189705555265,3.0462117507974975,3.096809367264144,3.453195031521229,3.4562283378196703,6.499406782318729,6.553037705083813,-0.0891089108910891,-0.047564310168206614,-0.053630922765083966,-0.04693267095395488,-0.2499,0.254
KXNBAGAME-26MAR16PORBKN,2026-03-16,POR,BKN,POR,BKN,0.8529,0.1794,60,34,-1.4129829873192872,-0.492537424766412,2.5440673796139452,2.728389715120331,3.957050366933232,3.220927139886742,6.5011177465471786,5.9493168550070745,0.2765957446808511,-0.9204455625528751,0.551800891540104,0.09227559421278178,-0.1471,0.1794
KXNBAGAME-26MAR16SASLAC,2026-03-16,SAS,LAC,SAS,LAC,0.6916,0.3443,58,65,-0.2188667974495282,-0.7963356577251526,2.8477260190669025,2.7713164464180218,3.0665928165164313,3.567652104143174,5.914318835583334,6.338968550561194,-0.056910569105691054,0.5774688602756244,-0.4246497149778605,0.00041815846093569073,-0.3084,0.3443
KXNBAGAME-26MAR17CLEMIL,2026-03-17,CLE,MIL,CLE,MIL,0.8513,0.1606,58,59,-1.416383938036786,-1.74440257998711,2.552448427568474,2.1925870984616593,3.9688323656052615,3.9369896784487706,6.5212807931737355,6.129576776910429,-0.008547008547008548,0.32801864195032393,0.391704016263307,0.012127427824011923,-0.14870000000000005,0.1606
KXNBAGAME-26MAR17INDNYK,2026-03-17,IND,NYK,NYK,IND,0.8795,0.1316,78,75,-1.5868758361366346,-0.9724967463626648,2.0724147011174567,2.5443304811741054,3.6592905372540905,3.51682722753677,5.731705238371548,6.061157708710875,0.0196078431372549,-0.6143790897739698,-0.32945247033932645,-0.02091503292007104,-0.12050000000000005,0.1316
KXNBAGAME-26MAR17MIACHA,2026-03-17,MIA,CHA,CHA,MIA,0.6538,0.3586,45,51,-0.8162795528155028,-0.4294970307869179,2.96947407835044,2.7743274604576884,3.7857536311659423,3.2038244912446068,6.755227709516385,5.978151951702294,-0.0625,-0.3867825220285849,0.7770757578140906,-0.050589126101429245,-0.34619999999999995,0.3586
KXNBAGAME-26MAR17OKCORL,2026-03-17,OKC,ORL,OKC,ORL,0.8098,0.209,85,60,-0.5600876776015371,-0.21293832907656315,2.704641462237821,3.588894769666524,3.2647291398393588,3.8018330987430877,5.969370602077181,7.390727868409613,0.1724137931034483,-0.3471493485249739,-1.421357266332432,0.06884942912547545,-0.19020000000000004,0.209
KXNBAGAME-26MAR17PHXMIN,2026-03-17,PHX,MIN,MIN,PHX,0.5864,0.4348,49,108,0.13015538999538684,-0.6906532119035396,2.9393861774323637,2.6505572725752566,2.8092307874369755,3.341210484478796,5.74861696486934,5.9917677570540535,-0.37579617834394907,0.8208086018989265,-0.24315079218471336,-0.14685765907702822,-0.41359999999999997,0.4348
KXNBAGAME-26MAR17SASSAC,2026-03-17,SAS,SAC,SAS,SAC,0.8799,0.1395,63,52,-0.4377197036408349,-0.31751333432472273,2.8113634240023777,2.8622163494017174,3.249083127643213,3.17972968372644,6.060446551645592,6.041946033128157,0.09565217391304348,-0.12020636931611217,0.018500518517434728,0.04181576849071613,-0.12009999999999998,0.1395
KXNBAGAME-26MAR18ATLDAL,2026-03-18,ATL,DAL,ATL,DAL,0.8278,0.2047,62,69,-0.39728953045052817,-0.7852368201986887,3.0511367534318383,2.6720654641651773,3.448426283882366,3.457302284363867,6.4995630373142035,6.129367748529045,-0.05343511450381679,0.3879472897481605,0.3701952887851583,-0.007320192764500372,-0.17220000000000002,0.2047
KXNBAGAME-26MAR18DENMEM,2026-03-18,DEN,MEM,MEM,DEN,0.1584,0.8635,76,62,-0.377663334935891,-0.7640876057273517,2.8668554047910995,2.7566021591067305,3.24451873972699,3.5206897648340814,6.11137414451809,6.277291923940812,0.10144927536231885,0.3864242707914607,-0.16591777942272223,0.07004585122073245,-0.8416,0.8635
KXNBAGAME-26MAR18GSWBOS,2026-03-18,GSW,BOS,BOS,GSW,0.8495,0.1662,106,106,-0.13043361662754163,0.05520954032997816,3.4004358957257725,3.050219668569617,3.5308695123533145,2.995010128239639,6.931305408079087,6.045229796809256,0.0,-0.1856431569575198,0.8860756112698311,-0.009282157847875989,-0.15049999999999997,0.1662
KXNBAGAME-26MAR18LACNOP,2026-03-18,LAC,NOP,NOP,LAC,0.4607,0.5489,61,51,-1.100128284471346,-0.5919153685248004,2.5948651401962235,2.5542320070626054,3.694993424667569,3.146147375587405,6.289858564863794,5.700379382650011,0.08928571428571429,-0.5082129159465456,0.5894791822137826,0.019232211345529864,-0.5393,0.5489
KXNBAGAME-26MAR18LALHOU,2026-03-18,LAL,HOU,LAL,HOU,0.4712,0.5392,144,114,0.5848040250248192,0.5265549242697184,3.611120488122881,3.541430297040119,3.026316463098062,3.014875372770401,6.637436951220943,6.556305669810522,0.11627906976744186,0.05824910075510081,0.08113128141042125,0.06105198992147597,-0.5287999999999999,0.5392
KXNBAGAME-26MAR18OKCBKN,2026-03-18,OKC,BKN,OKC,BKN,0.9579,0.0546,103,52,-0.4101877225552819,-0.7801807993814834,2.846127518755634,2.7442687065777855,3.256315241310917,3.5244495059592693,6.102442760066552,6.268718212537054,0.32903225806451614,0.36999307682620153,-0.16627545247050257,0.18301578287356815,-0.042100000000000026,0.0546
KXNBAGAME-26MAR18PORIND,2026-03-18,POR,IND,POR,IND,0.8583,0.1453,86,85,-0.9935978842783992,-1.1216123826690665,2.6703218988241897,2.4976110185707627,3.663919783102589,3.619223401239829,6.334241681926778,6.1168344198105915,0.005847953216374269,0.12801449839066725,0.21740726211618622,0.009324701527720497,-0.14170000000000005,0.1453
KXNBAGAME-26MAR18UTAMIN,2026-03-18,UTA,MIN,MIN,UTA,0.88,0.1299,44,114,-1.0976814822939511,-0.5265649618844124,2.4876146271828747,2.608283068079084,3.585296109476825,3.1348480299634973,6.072910736659699,5.743131098042582,-0.4430379746835443,-0.5711165204095388,0.3297796386171168,-0.25007481336224907,-0.12,0.1299
KXNBAGAME-26MAR19CLECHI,2026-03-19,CLE,CHI,CLE,CHI,0.7857,0.2349,51,41,-0.8223907936395237,0.034311331263085665,2.8814063563449257,3.2616902643155443,3.7037971499844486,3.2273789330524574,6.585203506329374,6.489069197368,0.10869565217391304,-0.8567021249026094,0.09613430896137398,0.011512719841826051,-0.21430000000000005,0.2349
KXNBAGAME-26MAR19DETWAS,2026-03-19,DET,WAS,DET,WAS,0.9069,0.1043,65,80,-0.17838415422240503,0.6841059421118914,3.143740540866294,3.660577846693681,3.322124695088699,2.976471904581789,6.465865235954993,6.63704975127547,-0.10344827586206896,-0.8624900963342964,-0.1711845153204763,-0.0948486427477493,-0.09309999999999996,0.1043
KXNBAGAME-26MAR19LACNOP,2026-03-19,LAC,NOP,NOP,LAC,0.6097,0.3975,52,42,-1.3877340565377227,-0.8935056168282635,2.630926099287306,2.431572943250208,4.018660155825027,3.3250785600784716,6.649586255112332,5.75665150332868,0.10638297872340426,-0.4942284397094593,0.8929347517836526,0.028480067376229164,-0.3903,0.3975
KXNBAGAME-26MAR19LALMIA,2026-03-19,LAL,MIA,LAL,MIA,0.4046,0.6211,136,52,0.08141610444409668,0.7652056935616588,3.2273167769992877,3.483969506099802,3.1459006725551912,2.7187638125381435,6.373217449554479,6.202733318637945,0.44680851063829785,-0.6837895891175622,0.17048413091653458,0.18921477586327082,-0.5953999999999999,0.6211
KXNBAGAME-26MAR19MILUTA,2026-03-19,MIL,UTA,UTA,MIL,0.3175,0.699,62,46,-1.4938069280602613,-1.01753418271724,2.4764264426454057,2.394462982540122,3.9702333707056665,3.411997165257362,6.446659813351072,5.806460147797484,0.14814814814814814,-0.47627274534302133,0.6401996655535882,0.050260436806923006,-0.6825,0.699
KXNBAGAME-26MAR19ORLCHA,2026-03-19,ORL,CHA,CHA,ORL,0.622,0.3786,89,49,0.4815679674650236,-0.8387448435591002,3.5543904346002178,2.40208939439471,3.0728224671351936,3.24083423795381,6.627212901735412,5.642923632348519,0.2898550724637681,1.3203128110241238,0.9842892693868928,0.21094317678309027,-0.378,0.3786
KXNBAGAME-26MAR19PHISAC,2026-03-19,PHI,SAC,PHI,SAC,0.5689,0.4385,0,57,,-0.1017089668214402,,2.9524557620547895,,3.0541647288762306,,6.00662049093102,-1.0,,,,-0.43110000000000004,0.4385
KXNBAGAME-26MAR19PHXSAS,2026-03-19,PHX,SAS,SAS,PHX,0.8162,0.1804,104,83,-0.5314437170018671,0.1272304103073958,2.5949758117856576,2.857901602047592,3.1264195287875243,2.730671191740196,5.721395340573181,5.588572793787787,0.11229946524064172,-0.6586741273092629,0.13282254678539474,0.023216026254857712,-0.18379999999999996,0.1804
KXNBAGAME-26MAR20ATLHOU,2026-03-20,ATL,HOU,HOU,ATL,0.5848,0.4225,67,98,-0.5026773698023219,0.3513757218596353,2.692619232342333,3.065132046749147,3.1952966021446567,2.7137563248895114,5.887915834486989,5.778888371638658,-0.18787878787878787,-0.8540530916619572,0.10902746284833142,-0.1366420485224918,-0.4152,0.4225
KXNBAGAME-26MAR20BOSMEM,2026-03-20,BOS,MEM,BOS,MEM,0.9167,0.0908,86,46,1.088950720925622,-0.7398129460854981,3.5214317045448356,3.040797102637825,2.432480983619213,3.7806100487233234,5.953912688164047,6.8214071513611465,0.30303030303030304,1.82876366701112,-0.8674944631970991,0.24295333486570753,-0.08330000000000004,0.0908
